"MWS_SAW_BATCH_ID";"MX_Y";"MX_LOCAL_WARP__X_Y_RAW";"MX_LOCAL_WARP__X_Y_SMOOTH"
"MWS327647";-4.0;-0.6927191976319861;-0.5257429315610092
"MWS327647";-2.0;-0.6630048890632613;-0.5590231329696175
"MWS327647";0.0;-0.6112495299384801;-0.5845616926406186
"MWS327647";2.0;-0.5243999489479595;-0.6048789947941355
"MWS327647";4.0;-0.4342901731737786;-0.6232029595825166
"MWS327647";6.0;-0.4631954820309248;-0.6423543326412192
"MWS327647";8.0;-0.6427616540342569;-0.6634584074171598
"MWS327647";10.0;-0.8158039693267912;-0.6848209432359402
"MWS327647";12.0;-0.8573640405209046;-0.7030838476104045
"MWS327647";14.0;-0.8257285931458077;-0.7162845160499948
"MWS327647";16.0;-0.7806243360180545;-0.7251804276609611
"MWS327647";18.0;-0.7353956255716858;-0.7308893128990929
"MWS327647";20.0;-0.789200797551139;-0.7337152395068487
"MWS327647";22.0;-0.821088750757001;-0.7331585976719577
"MWS327647";24.0;-0.7849807420952453;-0.7278345533021748
"MWS327647";26.0;-0.7402021007750321;-0.716948286198129
"MWS327647";28.0;-0.7066239350026957;-0.7008580275394921
"MWS327647";30.0;-0.6322916215132729;-0.6806684878998893
"MWS327647";32.0;-0.6274134066367641;-0.6582365506477698
"MWS327647";34.0;-0.6341228284769588;-0.6348387947516795
"MWS327647";36.0;-0.5674531888630655;-0.6104397585864806
"MWS327647";38.0;-0.532270921546;-0.5851340555408252
"MWS327647";40.0;-0.5661538171685404;-0.5589771670643027
"MWS327647";42.0;-0.5652952935829052;-0.5310710668411585
"MWS327647";44.0;-0.5757090231472695;-0.500165150909852
"MWS327647";46.0;-0.5363726964703314;-0.46507590339042865
"MWS327647";48.0;-0.4314660428268664;-0.42498418312130815
"MWS327647";50.0;-0.3393199243406006;-0.3801434705375601
"MWS327647";52.0;-0.3137583933176429;-0.33111980651718814
"MWS327647";54.0;-0.3259653894213477;-0.2778867214992253
"MWS327647";56.0;-0.28950034000358926;-0.22028153664489714
"MWS327647";58.0;-0.22369083305130952;-0.15849161366817885
"MWS327647";60.0;-0.09871987193064007;-0.09328920574121455
"MWS327647";62.0;0.04607434036831054;-0.026404416162776074
"MWS327647";64.0;0.11465283664702268;0.039846779765753855
"MWS327647";66.0;0.1868611169274017;0.10351429792354903
"MWS327647";68.0;0.27408590318152204;0.1631930978451081
"MWS327647";70.0;0.35984800632426484;0.21823306421163213
"MWS327647";72.0;0.4355845860274577;0.2679675758186555
"MWS327647";74.0;0.42092405088133766;0.31043797436106524
"MWS327647";76.0;0.3866681320868708;0.3441106127402631
"MWS327647";78.0;0.36917062226156877;0.36908594864473565
"MWS327647";80.0;0.4209090367839154;0.38579249021169315
"MWS327647";82.0;0.4785302808611756;0.3945513952898989
"MWS327647";84.0;0.467192835752697;0.39600184889310036
"MWS327647";86.0;0.45017314376654444;0.39050122909553353
"MWS327647";88.0;0.5117929247414901;0.3780442377991395
"MWS327647";90.0;0.46576990953741454;0.3582773869015003
"MWS327647";92.0;0.3253509799015268;0.3315770682890607
"MWS327647";94.0;0.26783804401272426;0.30063879478235495
"MWS327647";96.0;0.22335155640353654;0.2681553329641284
"MWS327647";98.0;0.14775825784524418;0.2349187869770569
"MWS327647";100.0;0.16528446747731695;0.20119139653463403
"MWS327647";102.0;0.22454940437434098;0.16724902586961157
"MWS327647";104.0;0.11595497168439363;0.13285409572943663
"MWS327647";106.0;0.02598873401422884;0.09928339506632516
"MWS327647";108.0;-0.024975537356092727;0.06931277306674477
"MWS327647";110.0;-0.04052624655197617;0.045042565175794226
"MWS327647";112.0;-0.020255545775095658;0.02746831599873787
"MWS327647";114.0;0.041087294390632044;0.016482233902560865
"MWS327647";116.0;-0.01691711029529363;0.011601233035011064
"MWS327647";118.0;-0.09487090662587433;0.013378154786085394
"MWS327647";120.0;-0.11211934629439682;0.023236490147639673
"MWS327647";122.0;-0.09816412267787716;0.04201721422238424
"MWS327647";124.0;-0.0017043464058252116;0.06971483465038977
"MWS327647";126.0;0.08824151099004127;0.1044766128307255
"MWS327647";128.0;0.09190163554416769;0.1436342416839442
"MWS327647";130.0;0.13872370513962348;0.18626346042352473
"MWS327647";132.0;0.2662252369431641;0.23190121221563095
"MWS327647";134.0;0.40326548209909746;0.2788278610041777
"MWS327647";136.0;0.4854698094001464;0.32480605672428337
"MWS327647";138.0;0.536127064604726;0.3676600458287771
"MWS327647";140.0;0.5213274468702298;0.40538142148752004
"MWS327647";142.0;0.451651013985759;0.437135596145816
"MWS327647";144.0;0.42093922225413505;0.4637508642295946
"MWS327647";146.0;0.4893615357922736;0.48678318298445944
"MWS327647";148.0;0.5642295378903833;0.5067874753606852
"MWS326955";-148.0;1.297648811240991;2.070418094258786
"MWS326955";-146.0;2.125685109055291;2.2541232253323096
"MWS326955";-144.0;3.0525843598445257;2.4419089895664094
"MWS326955";-142.0;3.6585017151137196;2.613826095036117
"MWS326955";-140.0;3.843986308392551;2.751804285598018
"MWS326955";-138.0;3.760141873028543;2.8453849391592767
"MWS326955";-136.0;3.5718396204047727;2.8916870565268002
"MWS326955";-134.0;3.3603109007411534;2.8919695409246926
"MWS326955";-132.0;3.1224577122264443;2.8488714934763077
"MWS326955";-130.0;2.880544533199734;2.765588462528813
"MWS326955";-128.0;2.644249364270104;2.645799799112375
"MWS326955";-126.0;2.423247485955557;2.4930594877314856
"MWS326955";-124.0;2.1642620764838325;2.3146397149873637
"MWS326955";-122.0;1.8748294693893857;2.122720143659456
"MWS326955";-120.0;1.6553415550125972;1.92915841418856
"MWS326955";-118.0;1.501909946600596;1.7421585443034413
"MWS326955";-116.0;1.3628288238578372;1.5653829735637772
"MWS326955";-114.0;1.2300682266967162;1.3996700981559427
"MWS326955";-112.0;1.1031746769344641;1.2448493234853164
"MWS326955";-110.0;1.0064056976470683;1.100628239182059
"MWS326955";-108.0;0.8575548819204168;0.9664616801034983
"MWS326955";-106.0;0.7182126255881869;0.8415489857622866
"MWS326955";-104.0;0.5785773136336392;0.7254530450788423
"MWS326955";-102.0;0.4600880745568105;0.6178334226806744
"MWS326955";-100.0;0.41013786789650725;0.5178206879432369
"MWS326955";-98.0;0.3450967829995272;0.423922832172037
"MWS326955";-96.0;0.26493833085004653;0.33522070386410535
"MWS326955";-94.0;0.1671253965546687;0.25179959061778656
"MWS326955";-92.0;0.1365298712139742;0.17404426662520334
"MWS326955";-90.0;0.09053367746217801;0.10169391673461166
"MWS326955";-88.0;-0.036633468327215986;0.033837875100285436
"MWS326955";-86.0;-0.11597763532772658;-0.02971807472707087
"MWS326955";-84.0;-0.1826883916127392;-0.08891647751452122
"MWS326955";-82.0;-0.25769484573354323;-0.14377980122477033
"MWS326955";-80.0;-0.30904850051427873;-0.1938202104710695
"MWS326955";-78.0;-0.2985882066531727;-0.23841564274471075
"MWS326955";-76.0;-0.2898773237835201;-0.2778776771442272
"MWS326955";-74.0;-0.30573442121450267;-0.31333335400035583
"MWS326955";-72.0;-0.3392031264810874;-0.3457896048927427
"MWS326955";-70.0;-0.4173884994950559;-0.37578198705778626
"MWS326955";-68.0;-0.47875330040852226;-0.40307054752727817
"MWS326955";-66.0;-0.5307270064287715;-0.4273707550572862
"MWS326955";-64.0;-0.4963791712337277;-0.44861478893199136
"MWS326955";-62.0;-0.4584697988593123;-0.46748350833618435
"MWS326955";-60.0;-0.45624744155806385;-0.48566903961188623
"MWS326955";-58.0;-0.4875810488479005;-0.5045714074467231
"MWS326955";-56.0;-0.4981136171975071;-0.5245247312547426
"MWS326955";-54.0;-0.5252884074548879;-0.545167491904275
"MWS326955";-52.0;-0.5754682102362917;-0.5658913185964526
"MWS326955";-50.0;-0.6240142512818179;-0.5859321911037448
"MWS326955";-48.0;-0.6244989697635174;-0.6049543342170519
"MWS326955";-46.0;-0.6306158091955715;-0.6236957497865013
"MWS326955";-44.0;-0.6498676250864648;-0.6435269961252251
"MWS326955";-42.0;-0.6828094520551774;-0.6650451988617881
"MWS326955";-40.0;-0.7232489943587116;-0.6880185150806821
"MWS326955";-38.0;-0.7669624739223058;-0.71242196183858
"MWS326955";-36.0;-0.7538486960344014;-0.7387185783123774
"MWS326955";-34.0;-0.7135568168014288;-0.7682377993695857
"MWS326955";-32.0;-0.7064280339082082;-0.8031380846666005
"MWS326955";-30.0;-0.7321993843548827;-0.845334313177893
"MWS326955";-28.0;-0.8125397490606541;-0.8961171302162256
"MWS326955";-26.0;-0.9061756558751222;-0.9558549498315985
"MWS326955";-24.0;-0.9650763145943188;-1.023886404243679
"MWS326955";-22.0;-1.0364515660620395;-1.0998935967474002
"MWS326955";-20.0;-1.1469741941491762;-1.183910340075538
"MWS326955";-18.0;-1.2682541951868271;-1.2753073064504663
"MWS326955";-16.0;-1.432194395363331;-1.3730254540893474
"MWS326955";-14.0;-1.5554274536172548;-1.4754799825237417
"MWS326955";-12.0;-1.6429742729663852;-1.580855414328873
"MWS326955";-10.0;-1.752115807449704;-1.6879685805727829
"MWS326955";-8.0;-1.8798497537440724;-1.795755277777001
"MWS326955";-6.0;-1.9611932365099587;-1.9029491460750134
"MWS326955";-4.0;-2.0959748884749008;-2.0087083438261337
"MWS326955";-2.0;-2.1763139605796384;-2.1120897562520806
"MWS326955";0.0;-2.260523722786927;-2.2119183750208684
"MWS326955";2.0;-2.343957840394643;-2.3075287316449717
"MWS326955";4.0;-2.4834043298516835;-2.3982877318200706
"MWS326955";6.0;-2.608614529420932;-2.482645643418882
"MWS326955";8.0;-2.7157509607925183;-2.5580597159489624
"MWS326955";10.0;-2.770507973838184;-2.621957031303861
"MWS326955";12.0;-2.830118233892653;-2.6728484562098465
"MWS326955";14.0;-2.8463182323012095;-2.7100933067656308
"MWS326955";16.0;-2.9212089821644542;-2.73279435164306
"MWS326955";18.0;-2.911282103856405;-2.739055204656093
"MWS326955";20.0;-2.9353150737285607;-2.727606141717946
"MWS326955";22.0;-2.888148373497857;-2.698306047722329
"MWS326955";24.0;-2.7859096611870657;-2.6516407557483497
"MWS326955";26.0;-2.6217383946312802;-2.589604217482146
"MWS326955";28.0;-2.5252394241756866;-2.515686037034029
"MWS326955";30.0;-2.451010274887085;-2.4333338864256366
"MWS326955";32.0;-2.388961709340413;-2.344871744492106
"MWS326955";34.0;-2.214107097122404;-2.252041684393936
"MWS326955";36.0;-1.9757408339447446;-2.1569523334225003
"MWS326955";38.0;-1.8749692988064557;-2.0633918299579688
"MWS326955";40.0;-1.811181161502997;-1.9745085375901865
"MWS326955";42.0;-1.7582245740956728;-1.8919197128724285
"MWS326955";44.0;-1.6882800665828916;-1.8163337315412673
"MWS326955";46.0;-1.6586687493986554;-1.746930762408846
"MWS326955";48.0;-1.6241273659467699;-1.6820921923345271
"MWS326955";50.0;-1.620114832520485;-1.6197857968404628
"MWS326955";52.0;-1.585619295275573;-1.5581878885004707
"MWS326955";54.0;-1.4922236768032113;-1.496620681431029
"MWS326955";56.0;-1.4257144722461488;-1.4355023916876455
"MWS326955";58.0;-1.3786569265855682;-1.373768593253382
"MWS326955";60.0;-1.405940346452925;-1.3085114217073024
"MWS326955";62.0;-1.309976354837418;-1.2364020236986635
"MWS326955";64.0;-1.145577331582705;-1.1555328080446727
"MWS326955";66.0;-1.0535520561825895;-1.0661819688948353
"MWS326955";68.0;-0.8714972717521919;-0.9696021979268499
"MWS326955";70.0;-0.782434856934059;-0.867521515040063
"MWS326955";72.0;-0.7952016685406368;-0.760715948266705
"MWS326955";74.0;-0.8471989343656847;-0.6492489495306786
"MWS326955";76.0;-0.6757276944898897;-0.5326406131696453
"MWS326955";78.0;-0.3776303480591418;-0.4110068856448032
"MWS326955";80.0;-0.13496844519654083;-0.28789670640831716
"MWS326955";82.0;0.024504307284951246;-0.1686890090248463
"MWS326955";84.0;0.20721765972259973;-0.056711845212119937
"MWS326955";86.0;0.18725874435803339;0.046223874416573565
"MWS326955";88.0;0.3456210988780691;0.1396226168890731
"MWS326955";90.0;0.5357336195309956;0.22342392627340898
"MWS326955";92.0;0.44701384984926934;0.2958311311037943
"MWS326955";94.0;0.3742954414182654;0.35690622961241536
"MWS326955";96.0;0.5028676826817293;0.4091011822082858
"MWS326955";98.0;0.4900779733806849;0.45423729723391654
"MWS326955";100.0;0.48882534254342314;0.4960479160457961
"MWS326955";102.0;0.560056368774838;0.540298500858005
"MWS326955";104.0;0.5506524148538257;0.5916829633936037
"MWS326955";106.0;0.5300343498339255;0.6556655891404225
"MWS326955";108.0;0.5412880469403333;0.7369271202342828
"MWS326955";110.0;0.5965326077739397;0.8397210986464421
"MWS326955";112.0;0.68017759210844;0.9692134959153966
"MWS326955";114.0;0.8288124107828156;1.1274995812080384
"MWS326955";116.0;1.036672952224811;1.313569700151349
"MWS326955";118.0;1.337477159698804;1.525647791916196
"MWS326955";120.0;1.6209214654709736;1.7606400986933413
"MWS326955";122.0;2.014081639755103;2.013931627421008
"MWS326955";124.0;2.4952466027386904;2.2793939853296745
"MWS326955";126.0;2.7274315919644305;2.54817085250362
"MWS326955";128.0;3.1888228220078676;2.8119440763173986
"MWS326955";130.0;3.545147540370623;3.0619990226839406
"MWS326955";132.0;3.784262994751334;3.2895521454874577
"MWS326955";134.0;3.9692144498974087;3.4893434907263554
"MWS326955";136.0;4.086187716325124;3.6582937883204103
"MWS326955";138.0;4.252009853919348;3.7951662678544666
"MWS326955";140.0;4.3457284706003145;3.8996762990328833
"MWS326955";142.0;4.309561864733697;3.972149716879142
"MWS326955";144.0;4.261287689680855;4.01539402368538
"MWS326955";146.0;4.1026532630042905;4.034625252947127
"MWS326955";148.0;3.914877678718831;4.035479240442728
"MWS327920";-148.0;-0.6408515096373028;-0.49071539327024166
"MWS327920";-146.0;-0.4808478771553686;-0.44801171415404717
"MWS327920";-144.0;-0.46841519064787357;-0.4015240139147473
"MWS327920";-142.0;-0.2714188749353505;-0.3525009618547744
"MWS327920";-140.0;-0.12050681544053889;-0.30251295989077115
"MWS327920";-138.0;-0.06950356585284076;-0.25481962640901973
"MWS327920";-136.0;-0.055506020026902386;-0.2121721236156584
"MWS327920";-134.0;-0.08014942945912479;-0.17637619623677903
"MWS327920";-132.0;-0.10053357977006172;-0.147843470745989
"MWS327920";-130.0;-0.11066477237476245;-0.12619819922314748
"MWS327920";-128.0;-0.12035060854421724;-0.1109825211726491
"MWS327920";-126.0;-0.0845409211454292;-0.10159992215311052
"MWS327920";-124.0;-0.025211831051856263;-0.09731969669164388
"MWS327920";-122.0;0.020236699966092897;-0.09901185635724821
"MWS327920";-120.0;0.018681242106378938;-0.10803835356346823
"MWS327920";-118.0;-0.12616512309656375;-0.12396004675926808
"MWS327920";-116.0;-0.21246611228471413;-0.1440510897223615
"MWS327920";-114.0;-0.22978214503058952;-0.16468827812779008
"MWS327920";-112.0;-0.2273716477428873;-0.18408757078476476
"MWS327920";-110.0;-0.1992407317407843;-0.20186918487950856
"MWS327920";-108.0;-0.147702817014522;-0.21858943040084708
"MWS327920";-106.0;-0.1608555671865017;-0.23579866748288197
"MWS327920";-104.0;-0.30386389481900916;-0.254028009865295
"MWS327920";-102.0;-0.4331198098924425;-0.27070426421937344
"MWS327920";-100.0;-0.47615781350268255;-0.28166299166999426
"MWS327920";-98.0;-0.38266952064302234;-0.2841013795393016
"MWS327920";-96.0;-0.2788124527068188;-0.27858706709528086
"MWS327920";-94.0;-0.22244946274699443;-0.26779010177779966
"MWS327920";-92.0;-0.18763940112458338;-0.25385754481243833
"MWS327920";-90.0;-0.24211329101688328;-0.2379285897906906
"MWS327920";-88.0;-0.31855673771403314;-0.21890772566773584
"MWS327920";-86.0;-0.29768956107397876;-0.19369568306324533
"MWS327920";-84.0;-0.21137900507284535;-0.16056593589854057
"MWS327920";-82.0;-0.11410789257277629;-0.12106782208653552
"MWS327920";-80.0;-0.03929738002725774;-0.07841314374913794
"MWS327920";-78.0;0.019666655391661642;-0.03522351808412091
"MWS327920";-76.0;0.05253120798203678;0.007357745148561632
"MWS327920";-74.0;0.014311548001650291;0.04936211051371322
"MWS327920";-72.0;0.021944128305961694;0.09199712777950268
"MWS327920";-70.0;0.16354468713617992;0.13661939241804003
"MWS327920";-68.0;0.30029450046441825;0.18171332726602898
"MWS327920";-66.0;0.35931219820347093;0.22425342065367967
"MWS327920";-64.0;0.3609434609684265;0.26341398715416886
"MWS327920";-62.0;0.356379353530291;0.3008291363603482
"MWS327920";-60.0;0.35307719018866524;0.3389995023988857
"MWS327920";-58.0;0.3448162082189487;0.380004647486909
"MWS327920";-56.0;0.3456819183720897;0.4252721930567628
"MWS327920";-54.0;0.4153958891766767;0.47466685020406096
"MWS327920";-52.0;0.46465380185970445;0.5257504522662962
"MWS327920";-50.0;0.43041056305636527;0.5757642782337734
"MWS327920";-48.0;0.5471695488080796;0.6241875116143432
"MWS327920";-46.0;0.7123847698834207;0.6701588019497292
"MWS327920";-44.0;0.8881116557452414;0.7103885374975506
"MWS327920";-42.0;1.0230642373694314;0.7409198731047991
"MWS327920";-40.0;1.1162099325656891;0.757721583587496
"MWS327920";-38.0;1.1516876852512359;0.7569135297229326
"MWS327920";-36.0;0.9825330200460223;0.7358327127008446
"MWS327920";-34.0;0.8105688220552272;0.6954387229185347
"MWS327920";-32.0;0.6993196647583197;0.639918319926459
"MWS327920";-30.0;0.5872017322501375;0.5736587350902141
"MWS327920";-28.0;0.41373069484149005;0.4996644411837221
"MWS327920";-26.0;0.297460286360648;0.4210206447198722
"MWS327920";-24.0;0.24359691761020158;0.3408299930674315
"MWS327920";-22.0;0.11550702921011383;0.2611976831777868
"MWS327920";-20.0;-0.06836810251089949;0.1854725236681425
"MWS327920";-18.0;-0.1482826917678014;0.11846511883736355
"MWS327920";-16.0;-0.1364085762730489;0.06357656291266153
"MWS327920";-14.0;-0.06374818902643807;0.020784468337434362
"MWS327920";-12.0;0.05563910278336454;-0.012119703387658077
"MWS327920";-10.0;0.07539751226806807;-0.03837907357947915
"MWS327920";-8.0;0.01898671857909197;-0.060717395475460866
"MWS327920";-6.0;-0.16553011258443204;-0.0800858224749561
"MWS327920";-4.0;-0.24118355254332224;-0.09524735802011157
"MWS327920";-2.0;-0.17035437093064612;-0.10421024725824961
"MWS327920";0.0;-0.13109100983299393;-0.10792376297731886
"MWS327920";2.0;-0.14633841532592975;-0.10946812664212802
"MWS327920";4.0;-0.13797255615807247;-0.11143063619526353
"MWS327920";6.0;-0.07785824651519452;-0.11525591986882933
"MWS327920";8.0;-0.1192881061302291;-0.12188365572577933
"MWS327920";10.0;-0.12095040160748696;-0.13075782444351608
"MWS327920";12.0;-0.09723458449252777;-0.14054943602289466
"MWS327920";14.0;-0.06566489385233981;-0.1514495127943469
"MWS327920";16.0;-0.04909037897052868;-0.164945823549908
"MWS327920";18.0;-0.08321471098396506;-0.18232791220435723
"MWS327920";20.0;-0.1329845663905143;-0.20273168643667605
"MWS327920";22.0;-0.2888526673138969;-0.2244370956806427
"MWS327920";24.0;-0.36763283169931843;-0.24576473533778528
"MWS327920";26.0;-0.4243624450245665;-0.26543301995800833
"MWS327920";28.0;-0.4111077461805609;-0.2825280834134965
"MWS327920";30.0;-0.3838944566746552;-0.29634180013439226
"MWS327920";32.0;-0.3685527847872841;-0.3068391052404974
"MWS327920";34.0;-0.32994957471887276;-0.3137147777796025
"MWS327920";36.0;-0.27000288557675156;-0.3166475807460312
"MWS327920";38.0;-0.1874064864321716;-0.31571014423112487
"MWS327920";40.0;-0.203873689882716;-0.3115643984584689
"MWS327920";42.0;-0.2868174350023684;-0.30460186017182145
"MWS327920";44.0;-0.40997158415615564;-0.29443627294529257
"MWS327920";46.0;-0.4435439336713817;-0.2796319881188958
"MWS327920";48.0;-0.3739807491749525;-0.25874547005691734
"MWS327920";50.0;-0.31250282583965194;-0.23216570975340378
"MWS327920";52.0;-0.2498801575841928;-0.20100802248760555
"MWS327920";54.0;-0.19565116854798467;-0.16595763680903308
"MWS327920";56.0;-0.11545058295337692;-0.12709427337001225
"MWS327920";58.0;-0.025401219560040347;-0.08525589424049293
"MWS327920";60.0;0.02239864710304474;-0.04245242611502365
"MWS327920";62.0;0.05866612480746374;-1.4932910501086607E-4
"MWS327920";64.0;0.13198085586229963;0.04071710101118908
"MWS327920";66.0;0.16943003232280412;0.07856023969091487
"MWS327920";68.0;0.16963924149672185;0.11190875774877916
"MWS327920";70.0;0.16798120378620093;0.14055178607542615
"MWS327920";72.0;0.2382397533829014;0.16436380926701147
"MWS327920";74.0;0.33179550594857166;0.18196649889282623
"MWS327920";76.0;0.240956589444023;0.19111097175373962
"MWS327920";78.0;0.12776697672806525;0.191477671769097
"MWS327920";80.0;0.15743383158153545;0.18517335927504128
"MWS327920";82.0;0.2080534583619899;0.17332062706040888
"MWS327920";84.0;0.2653712348412309;0.15532703792043526
"MWS327920";86.0;0.29204193498421877;0.1297777482360913
"MWS327920";88.0;0.262523349257697;0.09529488488160101
"MWS327920";90.0;0.13300008931042004;0.051570403312383585
"MWS327920";92.0;-4.1904702472204494E-5;7.878429622002711E-5
"MWS327920";94.0;-0.10599960348268468;-0.05584764378970327
"MWS327920";96.0;-0.19294902334196706;-0.11222695850915913
"MWS327920";98.0;-0.26295454368305704;-0.16655368372419327
"MWS327920";100.0;-0.27332521135608356;-0.21825017642062608
"MWS327920";102.0;-0.3049363657356137;-0.2666845870624633
"MWS327920";104.0;-0.45000133740179465;-0.3101664299148614
"MWS327920";106.0;-0.5232979451616605;-0.345323242205622
"MWS327920";108.0;-0.5549644031194556;-0.36869094234703986
"MWS327920";110.0;-0.5450366544164715;-0.3787067362569614
"MWS327920";112.0;-0.4822297474886808;-0.37528033333347044
"MWS327920";114.0;-0.390465854919619;-0.35948964921269905
"MWS327920";116.0;-0.3696655932379265;-0.33300924143154786
"MWS327920";118.0;-0.384818603263961;-0.2972536297723113
"MWS327920";120.0;-0.3205253042047843;-0.25269706163431827
"MWS327920";122.0;-0.21097158203431818;-0.20005879103693658
"MWS327920";124.0;-0.10732240511621867;-0.14143143888166157
"MWS327920";126.0;-0.03886689996760747;-0.08008428558153159
"MWS327920";128.0;-0.0018418345372709884;-0.019108638295577157
"MWS327920";130.0;0.09475564757982896;0.0400976804625961
"MWS327920";132.0;0.19060960345798078;0.09633618162383081
"MWS327920";134.0;0.30798543198655054;0.1480460240863283
"MWS327920";136.0;0.3257410741400802;0.19386776400350558
"MWS327920";138.0;0.38138539563243584;0.23301290743979558
"MWS327920";140.0;0.3605470363469794;0.26477569101701753
"MWS327920";142.0;0.35253707984514127;0.2890537565582683
"MWS327920";144.0;0.3097728779622249;0.30700482232756904
"MWS327920";146.0;0.2968465915984577;0.32020264440421004
"MWS327920";148.0;0.3461325821166651;0.33006465108099176
"MWS325869";-148.0;-0.3716340718004438;-0.1579296998807155
"MWS325869";-146.0;-0.2749697379933464;-0.07847701649640733
"MWS325869";-144.0;-0.17969027572208;0.015813430071169955
"MWS325869";-142.0;0.05804022285673354;0.12340869817274672
"MWS325869";-140.0;0.27344248637970936;0.2413667986667445
"MWS325869";-138.0;0.4277045767728931;0.36507110120720787
"MWS325869";-136.0;0.6046305345236841;0.4899969708938869
"MWS325869";-134.0;0.8218881236679024;0.6109149880777308
"MWS325869";-132.0;0.9842813838356069;0.721167648403456
"MWS325869";-130.0;1.1019243000452923;0.8142288319945676
"MWS325869";-128.0;1.1949860839204243;0.8850163279148412
"MWS325869";-126.0;1.222627076746689;0.9295783289181759
"MWS325869";-124.0;1.2722853462232484;0.9457684045681667
"MWS325869";-122.0;1.3002491701311534;0.9322777376092711
"MWS325869";-120.0;1.2552248012357288;0.8878073690439651
"MWS325869";-118.0;1.134650897913509;0.8127229794908349
"MWS325869";-116.0;0.8717169677135017;0.7089928681152621
"MWS325869";-114.0;0.5915171206468303;0.5809705758326903
"MWS325869";-112.0;0.32579469103831793;0.43512732559636663
"MWS325869";-110.0;0.13514728615681323;0.2781665282726303
"MWS325869";-108.0;-0.043157358012265626;0.11553704506445638
"MWS325869";-106.0;-0.14939758152856178;-0.049642231978303336
"MWS325869";-104.0;-0.342266080593408;-0.21600136019129904
"MWS325869";-102.0;-0.5869551551145398;-0.38098749335191967
"MWS325869";-100.0;-0.7563838089529116;-0.5394791946236928
"MWS325869";-98.0;-0.894156220389737;-0.6867915911438855
"MWS325869";-96.0;-0.9838793410526383;-0.8200644599590744
"MWS325869";-94.0;-1.0803627311686674;-0.9382529679981252
"MWS325869";-92.0;-1.114692570447094;-1.0416467949587864
"MWS325869";-90.0;-1.183366335931027;-1.1310792057112107
"MWS325869";-88.0;-1.439522958662775;-1.2073449785393755
"MWS325869";-86.0;-1.5991703151332006;-1.2684576711087898
"MWS325869";-84.0;-1.60447042160564;-1.3107404558202584
"MWS325869";-82.0;-1.5276201883951823;-1.332927373216758
"MWS325869";-80.0;-1.4786707607905067;-1.3369105814675166
"MWS325869";-78.0;-1.4043794560432437;-1.3255387951527746
"MWS325869";-76.0;-1.3411873772409224;-1.300592463446778
"MWS325869";-74.0;-1.291594639884101;-1.2628578908130808
"MWS325869";-72.0;-1.2235445333851707;-1.2128630816071009
"MWS325869";-70.0;-1.2001876717143591;-1.1505931288493034
"MWS325869";-68.0;-1.106964793867535;-1.0753034505600911
"MWS325869";-66.0;-1.011885242594613;-0.9885652550372885
"MWS325869";-64.0;-0.884559105767144;-0.8940628287699042
"MWS325869";-62.0;-0.8096590493785011;-0.7940930764527611
"MWS325869";-60.0;-0.7885849718252818;-0.688944626932877
"MWS325869";-58.0;-0.6120663542486728;-0.5778024764803524
"MWS325869";-56.0;-0.4433835653370867;-0.46131757822232045
"MWS325869";-54.0;-0.30589108223509454;-0.3416203673470216
"MWS325869";-52.0;-0.07430325232427383;-0.22061507433557842
"MWS325869";-50.0;0.12884285478632793;-0.10096296070817055
"MWS325869";-48.0;0.1694449553618001;0.014080988175701052
"MWS325869";-46.0;0.18439439442629615;0.12312974748683769
"MWS325869";-44.0;0.3198228555406806;0.22661595125000514
"MWS325869";-42.0;0.45957088471700747;0.325022731211648
"MWS325869";-40.0;0.5489722085892638;0.41810387837401247
"MWS325869";-38.0;0.6013249171980554;0.5042137840769364
"MWS325869";-36.0;0.6758046003679434;0.5812794325241266
"MWS325869";-34.0;0.7200445488416073;0.6476388126745136
"MWS325869";-32.0;0.7640700785018917;0.7018936165028418
"MWS325869";-30.0;0.8471083828144602;0.7436717549221258
"MWS325869";-28.0;0.857581788516707;0.7734570772423294
"MWS325869";-26.0;0.8564358379277918;0.7917226161864575
"MWS325869";-24.0;1.0325582500629955;0.798502663167767
"MWS325869";-22.0;1.1553208257423508;0.7919231268419447
"MWS325869";-20.0;1.0657610901859074;0.7687655052856067
"MWS325869";-18.0;0.8266330363159067;0.727956641432288
"MWS325869";-16.0;0.6418222590411702;0.6719716704090989
"MWS325869";-14.0;0.4782354225383864;0.6051918758783051
"MWS325869";-12.0;0.3748550848991403;0.5325613105894964
"MWS325869";-10.0;0.39439901545540323;0.4584585045857959
"MWS325869";-8.0;0.4127368418437739;0.38462852689788096
"MWS325869";-6.0;0.36436066869335865;0.3108347518863224
"MWS325869";-4.0;0.23749359589484004;0.23701252247698984
"MWS325869";-2.0;0.04325376935510181;0.16501812839902422
"MWS325869";0.0;-0.13988149020105908;0.09889631519620835
"MWS325869";2.0;-0.2608488165566491;0.042161019730844886
"MWS325869";4.0;-0.23833481181619892;-0.004156916836796859
"MWS325869";6.0;-0.08755312583719684;-0.04159514081137854
"MWS325869";8.0;0.015171370390388732;-0.07390023970515042
"MWS325869";10.0;-0.03327596784051924;-0.10501973499344375
"MWS325869";12.0;-0.049901953621043126;-0.1357225826161684
"MWS325869";14.0;-0.11561153130398864;-0.16414326139775093
"MWS325869";16.0;-0.20410696123700778;-0.18853908386129933
"MWS325869";18.0;-0.24776120903850013;-0.20823050065525658
